day,count,day_fmt
2012-03-26T00:00:00.000,6393,2012-03-26
2017-07-14T00:00:00.000,6392,2017-07-14
2015-07-02T00:00:00.000,6392,2015-07-02
2012-12-26T00:00:00.000,6390,2012-12-26
2018-10-20T00:00:00.000,6390,2018-10-20
2014-04-28T00:00:00.000,6389,2014-04-28
2010-06-01T00:00:00.000,6388,2010-06-01
2014-09-17T00:00:00.000,6387,2014-09-17
2014-08-13T00:00:00.000,6385,2014-08-13
2017-05-25T00:00:00.000,6384,2017-05-25
2016-04-27T00:00:00.000,6384,2016-04-27
2018-05-26T00:00:00.000,6383,2018-05-26
2010-09-29T00:00:00.000,6383,2010-09-29
2015-10-22T00:00:00.000,6381,2015-10-22
2019-12-30T00:00:00.000,6381,2019-12-30
2016-09-23T00:00:00.000,6381,2016-09-23
2014-10-21T00:00:00.000,6380,2014-10-21
2011-10-19T00:00:00.000,6377,2011-10-19
2010-05-06T00:00:00.000,6376,2010-05-06
2016-11-23T00:00:00.000,6376,2016-11-23
2019-08-17T00:00:00.000,6375,2019-08-17
2015-12-16T00:00:00.000,6375,2015-12-16
2022-11-26T00:00:00.000,6374,2022-11-26
2012-12-06T00:00:00.000,6374,2012-12-06
2015-02-21T00:00:00.000,6374,2015-02-21
2015-08-20T00:00:00.000,6374,2015-08-20
2020-02-19T00:00:00.000,6373,2020-02-19
2019-07-28T00:00:00.000,6371,2019-07-28
2011-12-05T00:00:00.000,6371,2011-12-05
2020-03-16T00:00:00.000,6371,2020-03-16
2013-07-01T00:00:00.000,6371,2013-07-01
2010-07-15T00:00:00.000,6370,2010-07-15
2019-12-06T00:00:00.000,6369,2019-12-06
2019-08-31T00:00:00.000,6368,2019-08-31
2011-07-13T00:00:00.000,6365,2011-07-13
2021-01-16T00:00:00.000,6365,2021-01-16
2020-02-20T00:00:00.000,6364,2020-02-20
2011-03-24T00:00:00.000,6363,2011-03-24
2010-03-12T00:00:00.000,6362,2010-03-12
2018-12-31T00:00:00.000,6362,2018-12-31
2012-11-13T00:00:00.000,6362,2012-11-13
2013-01-29T00:00:00.000,6361,2013-01-29
2011-09-22T00:00:00.000,6361,2011-09-22
2011-10-06T00:00:00.000,6360,2011-10-06
2014-07-22T00:00:00.000,6360,2014-07-22
2013-11-14T00:00:00.000,6360,2013-11-14
2015-10-17T00:00:00.000,6357,2015-10-17
2018-06-10T00:00:00.000,6355,2018-06-10
2016-01-18T00:00:00.000,6355,2016-01-18
2015-05-08T00:00:00.000,6355,2015-05-08
2020-03-06T00:00:00.000,6355,2020-03-06
2013-10-29T00:00:00.000,6355,2013-10-29
2013-06-25T00:00:00.000,6354,2013-06-25
2019-12-11T00:00:00.000,6353,2019-12-11
2016-06-19T00:00:00.000,6353,2016-06-19
2015-09-24T00:00:00.000,6353,2015-09-24
2011-10-17T00:00:00.000,6353,2011-10-17
2016-10-19T00:00:00.000,6352,2016-10-19
2019-07-11T00:00:00.000,6352,2019-07-11
2015-05-21T00:00:00.000,6352,2015-05-21
2014-01-03T00:00:00.000,6352,2014-01-03
2011-03-04T00:00:00.000,6350,2011-03-04
2011-03-23T00:00:00.000,6350,2011-03-23
2010-05-24T00:00:00.000,6350,2010-05-24
2010-08-05T00:00:00.000,6349,2010-08-05
2011-08-25T00:00:00.000,6349,2011-08-25
2012-01-23T00:00:00.000,6348,2012-01-23
2015-08-11T00:00:00.000,6347,2015-08-11
2020-12-26T00:00:00.000,6345,2020-12-26
2016-04-26T00:00:00.000,6345,2016-04-26
2011-08-24T00:00:00.000,6343,2011-08-24
2010-01-20T00:00:00.000,6339,2010-01-20
2018-09-08T00:00:00.000,6339,2018-09-08
2016-04-03T00:00:00.000,6338,2016-04-03
2010-03-14T00:00:00.000,6335,2010-03-14
2014-12-16T00:00:00.000,6334,2014-12-16
2013-12-10T00:00:00.000,6333,2013-12-10
2010-05-19T00:00:00.000,6332,2010-05-19
2011-09-21T00:00:00.000,6331,2011-09-21
2014-05-08T00:00:00.000,6322,2014-05-08
2016-10-03T00:00:00.000,6322,2016-10-03
2016-02-01T00:00:00.000,6322,2016-02-01
2012-09-10T00:00:00.000,6321,2012-09-10
2014-09-22T00:00:00.000,6319,2014-09-22
2013-06-12T00:00:00.000,6318,2013-06-12
2011-06-14T00:00:00.000,6318,2011-06-14
2012-03-05T00:00:00.000,6318,2012-03-05
2011-12-02T00:00:00.000,6318,2011-12-02
2019-10-11T00:00:00.000,6318,2019-10-11
2020-03-02T00:00:00.000,6318,2020-03-02
2019-04-07T00:00:00.000,6316,2019-04-07
2014-03-26T00:00:00.000,6316,2014-03-26
2013-06-18T00:00:00.000,6315,2013-06-18
2016-12-27T00:00:00.000,6314,2016-12-27
2014-05-16T00:00:00.000,6312,2014-05-16
2013-12-17T00:00:00.000,6309,2013-12-17
2013-07-10T00:00:00.000,6308,2013-07-10
2016-06-18T00:00:00.000,6307,2016-06-18
2013-11-21T00:00:00.000,6307,2013-11-21
2015-10-01T00:00:00.000,6303,2015-10-01
2010-02-04T00:00:00.000,6303,2010-02-04
2010-06-16T00:00:00.000,6302,2010-06-16
2015-07-10T00:00:00.000,6301,2015-07-10
2020-04-25T00:00:00.000,6300,2020-04-25
2023-04-09T00:00:00.000,6299,2023-04-09
2023-04-02T00:00:00.000,6296,2023-04-02
2011-02-11T00:00:00.000,6295,2011-02-11
2015-01-14T00:00:00.000,6293,2015-01-14
2012-10-29T00:00:00.000,6293,2012-10-29
2020-12-23T00:00:00.000,6292,2020-12-23
2015-11-14T00:00:00.000,6292,2015-11-14
2013-05-20T00:00:00.000,6290,2013-05-20
2010-01-08T00:00:00.000,6290,2010-01-08
2011-05-18T00:00:00.000,6289,2011-05-18
2018-10-07T00:00:00.000,6289,2018-10-07
2017-03-10T00:00:00.000,6289,2017-03-10
2013-01-07T00:00:00.000,6286,2013-01-07
2011-04-18T00:00:00.000,6285,2011-04-18
2010-09-22T00:00:00.000,6284,2010-09-22
2020-02-07T00:00:00.000,6284,2020-02-07
2013-02-25T00:00:00.000,6283,2013-02-25
2015-09-29T00:00:00.000,6281,2015-09-29
2013-04-03T00:00:00.000,6281,2013-04-03
2012-11-01T00:00:00.000,6280,2012-11-01
2020-11-11T00:00:00.000,6280,2020-11-11
2016-09-02T00:00:00.000,6279,2016-09-02
2013-07-29T00:00:00.000,6278,2013-07-29
2010-10-07T00:00:00.000,6276,2010-10-07
2015-05-15T00:00:00.000,6276,2015-05-15
2011-06-01T00:00:00.000,6275,2011-06-01
2010-04-20T00:00:00.000,6275,2010-04-20
2013-03-11T00:00:00.000,6274,2013-03-11
2014-07-11T00:00:00.000,6271,2014-07-11
2019-05-04T00:00:00.000,6271,2019-05-04
2015-11-10T00:00:00.000,6270,2015-11-10
2018-07-04T00:00:00.000,6270,2018-07-04
2022-04-03T00:00:00.000,6267,2022-04-03
2014-10-22T00:00:00.000,6267,2014-10-22
2011-05-11T00:00:00.000,6266,2011-05-11
2010-12-29T00:00:00.000,6266,2010-12-29
2019-07-27T00:00:00.000,6266,2019-07-27
2013-03-04T00:00:00.000,6266,2013-03-04
2011-04-27T00:00:00.000,6265,2011-04-27
2018-02-03T00:00:00.000,6265,2018-02-03
2014-11-24T00:00:00.000,6264,2014-11-24
2018-04-14T00:00:00.000,6264,2018-04-14
2014-02-03T00:00:00.000,6263,2014-02-03
2020-02-18T00:00:00.000,6261,2020-02-18
2020-02-10T00:00:00.000,6261,2020-02-10
2015-07-17T00:00:00.000,6260,2015-07-17
2020-02-04T00:00:00.000,6259,2020-02-04
2014-11-05T00:00:00.000,6258,2014-11-05
2016-11-20T00:00:00.000,6257,2016-11-20
2011-01-26T00:00:00.000,6257,2011-01-26
2012-06-18T00:00:00.000,6256,2012-06-18
2010-06-25T00:00:00.000,6256,2010-06-25
2015-06-05T00:00:00.000,6255,2015-06-05
2011-07-25T00:00:00.000,6254,2011-07-25
2011-04-13T00:00:00.000,6254,2011-04-13
2018-02-10T00:00:00.000,6253,2018-02-10
2017-11-12T00:00:00.000,6253,2017-11-12
2014-07-29T00:00:00.000,6252,2014-07-29
2017-09-23T00:00:00.000,6251,2017-09-23
2011-04-28T00:00:00.000,6249,2011-04-28
2011-09-29T00:00:00.000,6249,2011-09-29
2020-02-05T00:00:00.000,6248,2020-02-05
2019-06-30T00:00:00.000,6245,2019-06-30
2021-02-19T00:00:00.000,6244,2021-02-19
2010-04-16T00:00:00.000,6243,2010-04-16
2023-11-23T00:00:00.000,6243,2023-11-23
2015-01-26T00:00:00.000,6241,2015-01-26
2011-10-11T00:00:00.000,6241,2011-10-11
2017-07-09T00:00:00.000,6241,2017-07-09
2020-01-27T00:00:00.000,6240,2020-01-27
2015-11-25T00:00:00.000,6239,2015-11-25
2016-03-04T00:00:00.000,6238,2016-03-04
2014-03-11T00:00:00.000,6238,2014-03-11
2011-08-17T00:00:00.000,6237,2011-08-17
2015-09-04T00:00:00.000,6236,2015-09-04
2013-02-06T00:00:00.000,6236,2013-02-06
2019-03-30T00:00:00.000,6235,2019-03-30
2020-02-15T00:00:00.000,6232,2020-02-15
2014-10-07T00:00:00.000,6231,2014-10-07
2019-07-14T00:00:00.000,6231,2019-07-14
2011-05-03T00:00:00.000,6231,2011-05-03
2013-03-14T00:00:00.000,6229,2013-03-14
2015-08-21T00:00:00.000,6229,2015-08-21
2014-01-02T00:00:00.000,6228,2014-01-02
2010-08-17T00:00:00.000,6227,2010-08-17
2019-03-23T00:00:00.000,6227,2019-03-23
2021-02-13T00:00:00.000,6223,2021-02-13
2020-02-12T00:00:00.000,6223,2020-02-12
2014-12-05T00:00:00.000,6222,2014-12-05
2012-02-08T00:00:00.000,6222,2012-02-08
2017-12-31T00:00:00.000,6222,2017-12-31
2014-04-02T00:00:00.000,6221,2014-04-02
2017-08-29T00:00:00.000,6220,2017-08-29
2011-08-01T00:00:00.000,6218,2011-08-01
2010-10-26T00:00:00.000,6218,2010-10-26
2011-04-11T00:00:00.000,6217,2011-04-11
2014-11-06T00:00:00.000,6217,2014-11-06
2015-09-03T00:00:00.000,6217,2015-09-03
2014-07-24T00:00:00.000,6215,2014-07-24
2014-06-12T00:00:00.000,6213,2014-06-12
2023-01-01T00:00:00.000,6209,2023-01-01
2020-02-26T00:00:00.000,6209,2020-02-26
2010-01-14T00:00:00.000,6208,2010-01-14
2011-11-07T00:00:00.000,6207,2011-11-07
2010-05-26T00:00:00.000,6206,2010-05-26
2013-06-05T00:00:00.000,6205,2013-06-05
2010-04-29T00:00:00.000,6204,2010-04-29
2016-09-29T00:00:00.000,6204,2016-09-29
2014-04-03T00:00:00.000,6204,2014-04-03
2010-11-22T00:00:00.000,6203,2010-11-22
2012-03-27T00:00:00.000,6203,2012-03-27
2012-05-30T00:00:00.000,6202,2012-05-30
2014-04-16T00:00:00.000,6201,2014-04-16
2010-09-14T00:00:00.000,6200,2010-09-14
2013-06-27T00:00:00.000,6200,2013-06-27
2013-07-02T00:00:00.000,6199,2013-07-02
2011-07-18T00:00:00.000,6196,2011-07-18
2010-09-23T00:00:00.000,6195,2010-09-23
2017-03-04T00:00:00.000,6194,2017-03-04
2014-08-08T00:00:00.000,6193,2014-08-08
2019-10-26T00:00:00.000,6192,2019-10-26
2020-01-31T00:00:00.000,6192,2020-01-31
2011-04-20T00:00:00.000,6192,2011-04-20
2016-10-07T00:00:00.000,6191,2016-10-07
2016-02-05T00:00:00.000,6191,2016-02-05
2011-07-26T00:00:00.000,6189,2011-07-26
2015-02-15T00:00:00.000,6187,2015-02-15
2016-04-21T00:00:00.000,6185,2016-04-21
2011-05-19T00:00:00.000,6184,2011-05-19
2017-06-17T00:00:00.000,6184,2017-06-17
2012-02-13T00:00:00.000,6183,2012-02-13
2012-11-20T00:00:00.000,6182,2012-11-20
2014-12-18T00:00:00.000,6181,2014-12-18
2014-11-12T00:00:00.000,6181,2014-11-12
2011-08-09T00:00:00.000,6180,2011-08-09
2019-10-05T00:00:00.000,6177,2019-10-05
2010-06-02T00:00:00.000,6177,2010-06-02
2014-04-07T00:00:00.000,6176,2014-04-07
2019-11-22T00:00:00.000,6176,2019-11-22
2011-06-03T00:00:00.000,6175,2011-06-03
2011-01-12T00:00:00.000,6174,2011-01-12
2014-03-12T00:00:00.000,6174,2014-03-12
2012-09-18T00:00:00.000,6174,2012-09-18
2012-10-11T00:00:00.000,6173,2012-10-11
2013-07-19T00:00:00.000,6173,2013-07-19
2019-10-03T00:00:00.000,6173,2019-10-03
2011-03-17T00:00:00.000,6173,2011-03-17
2013-11-20T00:00:00.000,6172,2013-11-20
2010-01-22T00:00:00.000,6171,2010-01-22
2014-03-27T00:00:00.000,6171,2014-03-27
2014-03-25T00:00:00.000,6170,2014-03-25
2018-03-04T00:00:00.000,6169,2018-03-04
2014-08-06T00:00:00.000,6169,2014-08-06
2015-07-24T00:00:00.000,6169,2015-07-24
2011-06-15T00:00:00.000,6168,2011-06-15
2018-10-28T00:00:00.000,6167,2018-10-28
2013-01-04T00:00:00.000,6164,2013-01-04
2014-05-29T00:00:00.000,6164,2014-05-29
2017-11-22T00:00:00.000,6164,2017-11-22
2011-12-07T00:00:00.000,6163,2011-12-07
2011-10-05T00:00:00.000,6162,2011-10-05
2012-04-23T00:00:00.000,6159,2012-04-23
2011-06-23T00:00:00.000,6158,2011-06-23
2014-07-18T00:00:00.000,6158,2014-07-18
2012-07-10T00:00:00.000,6158,2012-07-10
2013-03-05T00:00:00.000,6157,2013-03-05
2012-06-25T00:00:00.000,6156,2012-06-25
2013-11-08T00:00:00.000,6155,2013-11-08
2012-10-17T00:00:00.000,6154,2012-10-17
2018-10-06T00:00:00.000,6153,2018-10-06
2018-11-18T00:00:00.000,6153,2018-11-18
2018-03-21T00:00:00.000,6153,2018-03-21
2010-08-24T00:00:00.000,6152,2010-08-24
2014-08-18T00:00:00.000,6151,2014-08-18
2017-05-28T00:00:00.000,6150,2017-05-28
2017-10-21T00:00:00.000,6149,2017-10-21
2012-07-18T00:00:00.000,6149,2012-07-18
2020-03-18T00:00:00.000,6146,2020-03-18
2012-10-30T00:00:00.000,6144,2012-10-30
2011-12-06T00:00:00.000,6143,2011-12-06
2019-02-09T00:00:00.000,6143,2019-02-09
2017-03-01T00:00:00.000,6143,2017-03-01
2019-07-13T00:00:00.000,6141,2019-07-13
2013-02-22T00:00:00.000,6140,2013-02-22
2014-09-03T00:00:00.000,6139,2014-09-03
2022-11-27T00:00:00.000,6139,2022-11-27
2019-08-03T00:00:00.000,6139,2019-08-03
2019-07-04T00:00:00.000,6138,2019-07-04
2019-04-06T00:00:00.000,6138,2019-04-06
2014-07-23T00:00:00.000,6138,2014-07-23
2013-08-06T00:00:00.000,6137,2013-08-06
2013-05-13T00:00:00.000,6136,2013-05-13
2018-08-05T00:00:00.000,6134,2018-08-05
2010-06-08T00:00:00.000,6134,2010-06-08
2010-02-05T00:00:00.000,6131,2010-02-05
2017-12-22T00:00:00.000,6129,2017-12-22
2012-01-06T00:00:00.000,6128,2012-01-06
2011-09-28T00:00:00.000,6127,2011-09-28
2017-07-29T00:00:00.000,6126,2017-07-29
2011-06-22T00:00:00.000,6125,2011-06-22
2018-08-04T00:00:00.000,6124,2018-08-04
2012-01-10T00:00:00.000,6123,2012-01-10
2013-08-05T00:00:00.000,6121,2013-08-05
2015-12-10T00:00:00.000,6121,2015-12-10
2010-08-16T00:00:00.000,6121,2010-08-16
2013-12-18T00:00:00.000,6120,2013-12-18
2018-09-02T00:00:00.000,6120,2018-09-02
2016-12-30T00:00:00.000,6119,2016-12-30
2012-08-15T00:00:00.000,6119,2012-08-15
2011-06-29T00:00:00.000,6118,2011-06-29
2016-06-11T00:00:00.000,6118,2016-06-11
2015-08-14T00:00:00.000,6116,2015-08-14
2012-01-20T00:00:00.000,6116,2012-01-20
2016-01-15T00:00:00.000,6115,2016-01-15
2018-11-25T00:00:00.000,6112,2018-11-25
2018-12-01T00:00:00.000,6112,2018-12-01
2010-08-11T00:00:00.000,6112,2010-08-11
2011-11-16T00:00:00.000,6110,2011-11-16
2017-03-09T00:00:00.000,6107,2017-03-09
2015-10-09T00:00:00.000,6106,2015-10-09
2019-12-23T00:00:00.000,6106,2019-12-23
2016-10-04T00:00:00.000,6105,2016-10-04
2019-09-29T00:00:00.000,6104,2019-09-29
2010-01-15T00:00:00.000,6104,2010-01-15
2012-06-20T00:00:00.000,6103,2012-06-20
2014-08-07T00:00:00.000,6103,2014-08-07
2012-03-06T00:00:00.000,6102,2012-03-06
2014-08-20T00:00:00.000,6102,2014-08-20
2011-04-01T00:00:00.000,6099,2011-04-01
2014-01-31T00:00:00.000,6098,2014-01-31
2014-08-26T00:00:00.000,6097,2014-08-26
2014-04-14T00:00:00.000,6097,2014-04-14
2011-10-14T00:00:00.000,6096,2011-10-14
2019-05-25T00:00:00.000,6096,2019-05-25
2011-04-04T00:00:00.000,6096,2011-04-04
2014-09-16T00:00:00.000,6096,2014-09-16
2014-10-14T00:00:00.000,6096,2014-10-14
2019-10-27T00:00:00.000,6092,2019-10-27
2014-06-06T00:00:00.000,6090,2014-06-06
2014-09-05T00:00:00.000,6090,2014-09-05
2018-12-09T00:00:00.000,6089,2018-12-09
2010-09-15T00:00:00.000,6087,2010-09-15
2011-02-24T00:00:00.000,6086,2011-02-24
2010-05-25T00:00:00.000,6086,2010-05-25
2013-02-07T00:00:00.000,6085,2013-02-07
2010-11-24T00:00:00.000,6084,2010-11-24
2012-01-13T00:00:00.000,6082,2012-01-13
2015-08-28T00:00:00.000,6082,2015-08-28
2011-05-04T00:00:00.000,6081,2011-05-04
2016-03-28T00:00:00.000,6078,2016-03-28
2015-01-30T00:00:00.000,6077,2015-01-30
2012-12-12T00:00:00.000,6076,2012-12-12
2013-01-30T00:00:00.000,6076,2013-01-30
2012-06-22T00:00:00.000,6076,2012-06-22
2016-12-17T00:00:00.000,6075,2016-12-17
2020-02-21T00:00:00.000,6075,2020-02-21
2013-02-13T00:00:00.000,6075,2013-02-13
2018-04-29T00:00:00.000,6073,2018-04-29
2013-06-10T00:00:00.000,6073,2013-06-10
2012-07-11T00:00:00.000,6073,2012-07-11
2015-01-10T00:00:00.000,6072,2015-01-10
2013-06-19T00:00:00.000,6072,2013-06-19
2020-02-11T00:00:00.000,6071,2020-02-11
2012-08-06T00:00:00.000,6071,2012-08-06
2014-04-29T00:00:00.000,6071,2014-04-29
2013-01-18T00:00:00.000,6070,2013-01-18
2021-05-29T00:00:00.000,6070,2021-05-29
2014-09-18T00:00:00.000,6067,2014-09-18
2013-11-24T00:00:00.000,6067,2013-11-24
2013-04-23T00:00:00.000,6067,2013-04-23
2012-06-28T00:00:00.000,6066,2012-06-28
2014-03-07T00:00:00.000,6063,2014-03-07
2013-05-29T00:00:00.000,6062,2013-05-29
2014-04-17T00:00:00.000,6062,2014-04-17
2013-07-23T00:00:00.000,6059,2013-07-23
2019-12-13T00:00:00.000,6058,2019-12-13
2013-03-12T00:00:00.000,6057,2013-03-12
2020-10-12T00:00:00.000,6055,2020-10-12
2014-05-02T00:00:00.000,6055,2014-05-02
2014-04-23T00:00:00.000,6054,2014-04-23
2021-02-20T00:00:00.000,6052,2021-02-20
2011-09-19T00:00:00.000,6052,2011-09-19
2012-12-28T00:00:00.000,6052,2012-12-28
2011-04-12T00:00:00.000,6052,2011-04-12
2011-06-10T00:00:00.000,6051,2011-06-10
2014-04-09T00:00:00.000,6051,2014-04-09
2011-05-02T00:00:00.000,6050,2011-05-02
2010-06-30T00:00:00.000,6046,2010-06-30
2018-08-12T00:00:00.000,6045,2018-08-12
2014-06-05T00:00:00.000,6044,2014-06-05
2015-09-25T00:00:00.000,6040,2015-09-25
2011-05-26T00:00:00.000,6039,2011-05-26
2012-07-16T00:00:00.000,6038,2012-07-16
2010-09-08T00:00:00.000,6036,2010-09-08
2017-07-16T00:00:00.000,6036,2017-07-16
2010-09-24T00:00:00.000,6036,2010-09-24
2012-10-15T00:00:00.000,6035,2012-10-15
2014-04-21T00:00:00.000,6035,2014-04-21
2014-07-30T00:00:00.000,6034,2014-07-30
2012-08-07T00:00:00.000,6033,2012-08-07
2011-04-14T00:00:00.000,6031,2011-04-14
2018-05-28T00:00:00.000,6031,2018-05-28
2022-05-07T00:00:00.000,6028,2022-05-07
2015-01-16T00:00:00.000,6028,2015-01-16
2011-06-16T00:00:00.000,6026,2011-06-16
2011-05-09T00:00:00.000,6026,2011-05-09
2019-11-16T00:00:00.000,6024,2019-11-16
2011-04-06T00:00:00.000,6022,2011-04-06
2012-04-24T00:00:00.000,6022,2012-04-24
2020-01-24T00:00:00.000,6020,2020-01-24
2013-03-07T00:00:00.000,6020,2013-03-07
2015-12-18T00:00:00.000,6019,2015-12-18
2016-06-25T00:00:00.000,6018,2016-06-25
2018-09-03T00:00:00.000,6018,2018-09-03
2015-04-10T00:00:00.000,6017,2015-04-10
2014-12-17T00:00:00.000,6014,2014-12-17
2011-08-18T00:00:00.000,6014,2011-08-18
2014-08-25T00:00:00.000,6013,2014-08-25
2013-09-03T00:00:00.000,6013,2013-09-03
2013-10-21T00:00:00.000,6013,2013-10-21
2012-06-13T00:00:00.000,6012,2012-06-13
2012-07-03T00:00:00.000,6011,2012-07-03
2016-10-29T00:00:00.000,6008,2016-10-29
2017-07-15T00:00:00.000,6008,2017-07-15
2012-01-30T00:00:00.000,6008,2012-01-30
2019-11-17T00:00:00.000,6006,2019-11-17
2013-04-02T00:00:00.000,6006,2013-04-02
2017-10-14T00:00:00.000,6005,2017-10-14
2017-03-05T00:00:00.000,6005,2017-03-05
2010-07-14T00:00:00.000,6004,2010-07-14
2011-01-21T00:00:00.000,6004,2011-01-21
2011-09-02T00:00:00.000,6003,2011-09-02
2021-02-18T00:00:00.000,6002,2021-02-18
2014-05-07T00:00:00.000,6002,2014-05-07
2011-03-25T00:00:00.000,6001,2011-03-25
2014-03-21T00:00:00.000,6001,2014-03-21
2013-06-26T00:00:00.000,6001,2013-06-26
2012-05-31T00:00:00.000,5999,2012-05-31
2012-12-05T00:00:00.000,5999,2012-12-05
2013-04-08T00:00:00.000,5999,2013-04-08
2016-10-20T00:00:00.000,5998,2016-10-20
2021-05-30T00:00:00.000,5995,2021-05-30
2016-12-11T00:00:00.000,5995,2016-12-11
2016-10-23T00:00:00.000,5993,2016-10-23
2011-04-26T00:00:00.000,5992,2011-04-26
2018-08-18T00:00:00.000,5990,2018-08-18
2010-04-22T00:00:00.000,5988,2010-04-22
2010-08-25T00:00:00.000,5987,2010-08-25
2013-04-22T00:00:00.000,5986,2013-04-22
2014-11-15T00:00:00.000,5986,2014-11-15
2015-11-03T00:00:00.000,5985,2015-11-03
2013-01-09T00:00:00.000,5985,2013-01-09
2011-04-08T00:00:00.000,5985,2011-04-08
2020-02-14T00:00:00.000,5984,2020-02-14
2011-05-05T00:00:00.000,5982,2011-05-05
2012-08-13T00:00:00.000,5982,2012-08-13
2021-01-17T00:00:00.000,5977,2021-01-17
2018-05-06T00:00:00.000,5975,2018-05-06
2012-06-19T00:00:00.000,5975,2012-06-19
2022-04-17T00:00:00.000,5975,2022-04-17
2015-10-24T00:00:00.000,5974,2015-10-24
2013-05-30T00:00:00.000,5973,2013-05-30
2011-05-10T00:00:00.000,5971,2011-05-10
2013-03-20T00:00:00.000,5971,2013-03-20
2017-10-29T00:00:00.000,5971,2017-10-29
2014-05-22T00:00:00.000,5967,2014-05-22
2016-11-12T00:00:00.000,5967,2016-11-12
2018-11-11T00:00:00.000,5967,2018-11-11
2014-10-01T00:00:00.000,5965,2014-10-01
2012-06-11T00:00:00.000,5965,2012-06-11
2011-08-11T00:00:00.000,5964,2011-08-11
2020-05-10T00:00:00.000,5961,2020-05-10
2014-04-24T00:00:00.000,5960,2014-04-24
2018-03-17T00:00:00.000,5959,2018-03-17
2018-04-28T00:00:00.000,5959,2018-04-28
2013-03-13T00:00:00.000,5959,2013-03-13
2012-02-02T00:00:00.000,5958,2012-02-02
2018-07-15T00:00:00.000,5958,2018-07-15
2013-01-15T00:00:00.000,5955,2013-01-15
2012-09-19T00:00:00.000,5954,2012-09-19
2014-09-24T00:00:00.000,5954,2014-09-24
2019-09-02T00:00:00.000,5953,2019-09-02
2013-06-13T00:00:00.000,5950,2013-06-13
2010-07-16T00:00:00.000,5950,2010-07-16
2014-07-25T00:00:00.000,5949,2014-07-25
2011-07-28T00:00:00.000,5949,2011-07-28
2018-06-03T00:00:00.000,5949,2018-06-03
2012-12-03T00:00:00.000,5948,2012-12-03
2014-10-08T00:00:00.000,5945,2014-10-08
2019-11-11T00:00:00.000,5945,2019-11-11
2013-02-20T00:00:00.000,5945,2013-02-20
2010-07-09T00:00:00.000,5944,2010-07-09
2019-03-16T00:00:00.000,5940,2019-03-16
2015-12-11T00:00:00.000,5940,2015-12-11
2014-04-04T00:00:00.000,5938,2014-04-04
2012-02-21T00:00:00.000,5938,2012-02-21
2012-07-30T00:00:00.000,5937,2012-07-30
2014-04-10T00:00:00.000,5937,2014-04-10
2012-12-17T00:00:00.000,5937,2012-12-17
2011-12-20T00:00:00.000,5936,2011-12-20
2012-07-17T00:00:00.000,5933,2012-07-17
2021-01-02T00:00:00.000,5933,2021-01-02
2012-12-21T00:00:00.000,5932,2012-12-21
2013-06-28T00:00:00.000,5932,2013-06-28
2017-09-04T00:00:00.000,5931,2017-09-04
2011-08-08T00:00:00.000,5930,2011-08-08
2010-09-02T00:00:00.000,5930,2010-09-02
2015-12-19T00:00:00.000,5929,2015-12-19
2017-01-28T00:00:00.000,5926,2017-01-28
2017-09-17T00:00:00.000,5925,2017-09-17
2010-08-19T00:00:00.000,5924,2010-08-19
2012-10-09T00:00:00.000,5923,2012-10-09
2013-10-28T00:00:00.000,5922,2013-10-28
2013-05-06T00:00:00.000,5919,2013-05-06
2019-12-15T00:00:00.000,5916,2019-12-15
2011-11-09T00:00:00.000,5915,2011-11-09
2013-06-04T00:00:00.000,5915,2013-06-04
2014-05-15T00:00:00.000,5915,2014-05-15
2015-12-17T00:00:00.000,5913,2015-12-17
2018-07-22T00:00:00.000,5913,2018-07-22
2020-05-23T00:00:00.000,5913,2020-05-23
2018-11-03T00:00:00.000,5913,2018-11-03
2010-10-08T00:00:00.000,5913,2010-10-08
2014-08-28T00:00:00.000,5912,2014-08-28
2016-10-22T00:00:00.000,5912,2016-10-22
2010-06-03T00:00:00.000,5911,2010-06-03
2011-12-14T00:00:00.000,5911,2011-12-14
2012-05-23T00:00:00.000,5910,2012-05-23
2021-02-15T00:00:00.000,5910,2021-02-15
2011-08-19T00:00:00.000,5909,2011-08-19
2014-09-23T00:00:00.000,5907,2014-09-23
2013-04-01T00:00:00.000,5907,2013-04-01
2012-11-16T00:00:00.000,5905,2012-11-16
2016-09-19T00:00:00.000,5904,2016-09-19
2019-02-03T00:00:00.000,5904,2019-02-03
2013-09-18T00:00:00.000,5902,2013-09-18
2010-07-22T00:00:00.000,5902,2010-07-22
2013-06-20T00:00:00.000,5902,2013-06-20
2011-05-12T00:00:00.000,5901,2011-05-12
2010-05-20T00:00:00.000,5900,2010-05-20
2013-05-28T00:00:00.000,5900,2013-05-28
2013-06-14T00:00:00.000,5899,2013-06-14
2010-06-10T00:00:00.000,5897,2010-06-10
2020-02-06T00:00:00.000,5895,2020-02-06
2013-07-03T00:00:00.000,5895,2013-07-03
2014-05-09T00:00:00.000,5890,2014-05-09
2013-06-21T00:00:00.000,5890,2013-06-21
2011-12-15T00:00:00.000,5890,2011-12-15
2010-09-03T00:00:00.000,5889,2010-09-03
2011-07-27T00:00:00.000,5888,2011-07-27
2014-09-15T00:00:00.000,5887,2014-09-15
2017-02-09T00:00:00.000,5886,2017-02-09
2018-03-25T00:00:00.000,5886,2018-03-25
2020-04-14T00:00:00.000,5886,2020-04-14
2019-02-10T00:00:00.000,5885,2019-02-10
